	0
4537	AC103858.2
4538	GPR45
4539	AL122035.2
4540	AP001180.4
4541	AL360169.1
4542	AC027796.5
4543	AC092162.2
4544	SPAG1
4545	AL353719.1
4546	RNF130
4547	PRSS16
4548	CAB39L
4549	NXNL1
4550	P2RX3
4551	ANGPT2
4552	AC007620.2
4553	CCAR1
4554	AL358781.1
4555	CTSB
4556	OR8G5
4557	PURA
4558	TENT5C
4559	ZNF24
4560	CHRDL2
4561	RASL12
4562	ZNF264
4563	AP003419.3
4564	PNMA6A
4565	LENG9
4566	AL450326.1
4567	TMEM200B
4568	CCNT2
4569	RABGGTA
4570	LIN28A
4571	MIPOL1
4572	NTMT1
4573	AC010542.5
4574	PAICS
4575	ETV5-AS1
4576	BRK1
4577	ARCN1
4578	NKAIN1
4579	AK1
4580	MUC5AC
4581	VIRMA
4582	AC010247.2
4583	AC106729.1
4584	SEPHS2
4585	AZIN1-AS1
4586	AC011005.1
4587	AC093627.4
4588	AL139118.1
4589	CLEC5A
4590	SFTA1P
4591	FNDC8
4592	SELENOV
4593	PRKCE
4594	LINC02669
4595	MED28
4596	AC084871.1
4597	HGC6.3
4598	AC084782.3
4599	AC079465.1
4600	AC078788.2
4601	SBK3
4602	KLHL2
4603	OC90
4604	MTTP
4605	SPTLC2
4606	MNX1
4607	RCCD1
4608	AC063919.2
4609	AL445430.1
4610	LOH12CR2
4611	TEX54
4612	CNNM2
4613	HLA-DPB1
4614	MIR583HG
4615	AL138733.2
4616	CCDC60
4617	PDZD9
4618	ZNF317
4619	SMIM1
4620	YEATS2
4621	PRRG3
4622	ZNF252P-AS1
4623	AC022031.2
4624	AC140125.2
4625	AF067845.5
4626	LIMS1-AS1
4627	KIAA1755
4628	OASL
4629	NIPSNAP3A
4630	AC012313.6
4631	AC005703.1
4632	AL022324.3
4633	TAPBP
4634	AL589765.7
4635	AC009831.3
4636	AC092683.2
4637	DDX42
4638	AL590666.2
4639	MLKL
4640	GDF6
4641	INO80E
4642	AC022710.1
4643	NAP1L5
4644	AC004990.1
4645	CMTM1
4646	C9orf163
4647	TG
4648	AC104564.4
4649	SEC23IP
4650	SMIM6
4651	ALG9-IT1
4652	KIAA1191
4653	C1orf122
4654	ZNF81
4655	AC138904.1
4656	ANXA13
4657	CIDEC
4658	ATP1A4
4659	TSBP1-AS1
4660	HAND2
4661	TBPL2
4662	CCDC146
4663	AC022081.1
4664	EID2
4665	PRPS1
4666	POP7
4667	AC116345.1
4668	IGKV2-26
4669	GET1
4670	CAPN8
4671	SPDYE1
4672	SS18
4673	AC055855.2
4674	AP001267.3
4675	AP002954.1
4676	ADGB
4677	AC005021.1
4678	AL732437.2
4679	DBH
4680	GPR37L1
4681	DTX3L
4682	DCTN2
4683	BMP4
4684	AC009779.2
4685	CDH19
4686	HOXC-AS3
4687	SLC28A3
4688	ANKRD46
4689	FUBP1
4690	PLIN2
4691	AC103764.1
4692	PLAGL2
4693	AL049795.2
4694	ACIN1
4695	MPDZ
4696	C15orf61
4697	AC008555.2
4698	LINC01509
4699	GLT1D1
4700	AL359881.3
4701	KCTD11
4702	CXorf38
4703	AC097534.1
4704	AC087241.2
4705	RUNX2-AS1
4706	AC005703.7
4707	LINC01147
4708	FXYD5
4709	FOXS1
4710	PAXX
4711	KDELR1
4712	AC117382.2
4713	CALY
4714	Z99496.2
4715	SIDT2
4716	NEDD9
4717	FBXO2
4718	VRK1
4719	TM9SF3
4720	AC124947.1
4721	AC134775.1
4722	CAMK1
4723	LINC00543
4724	AC009107.2
4725	AP000662.1
4726	AC005232.1
4727	STRC
4728	AC006487.1
4729	MAP2K2
4730	AC025569.1
4731	ACTR3C
4732	HAS2-AS1
4733	MPZL2
4734	PCCB
4735	AC103563.7
4736	EPHA1-AS1
4737	PTBP2
4738	HHATL-AS1
4739	ALDOC
4740	TAS2R30
4741	KCNB1
4742	AC025576.1
4743	C1QTNF9-AS1
4744	GRIK5
4745	DACT1
4746	AC096576.6
4747	GPR142
4748	AC018628.2
4749	AC141273.1
4750	AC016588.2
4751	LONP2
4752	B4GALT5
4753	GEN1
4754	C12orf54
4755	ZNF16
4756	PSMB8
4757	EZHIP
4758	ENHO
4759	CCDC181
4760	GPR3
4761	SEPSECS-AS1
4762	CDON
4763	GSG1L2
4764	AC016727.1
4765	DHPS
4766	HOXA6
4767	SORCS3
4768	AL596202.1
4769	AC112254.1
4770	BX255923.2
4771	AC091138.1
4772	PDE6C
4773	RSF1-IT1
4774	RASA4B
4775	BACH2
4776	SIGIRR
4777	AC099329.2
4778	AC010531.7
4779	PPM1D
4780	LUARIS
4781	G6PD
4782	HSPA1A
4783	AL031768.2
4784	OTX2
4785	ANKRD9
4786	LINC00349
4787	AL022157.1
4788	AC005803.1
4789	DNAJC5
4790	AP000892.3
4791	NFATC3
4792	KRT73
4793	FAS
4794	NCSTN
4795	AC134312.1
4796	AC125611.4
4797	TBC1D22A-AS1
4798	CAMK2D
4799	CYP2C19
4800	LINC01901
4801	AC007566.1
4802	NRIP1
4803	CT70
4804	TRBC2
4805	AC005291.2
4806	C1orf105
4807	BICRA-AS1
4808	P2RX1
4809	POC1B
4810	NRP1
4811	GSTP1
4812	MYH7B
4813	DIS3
4814	EIF2S3B
4815	AC074011.1
4816	INVS
4817	LNX2
4818	AP001066.1
4819	ZNF664
4820	LPGAT1
4821	CLMAT3
4822	LINC02679
4823	GZMK
4824	PAX8-AS1
4825	MAN2C1
4826	AP002768.1
4827	CLDN18
4828	C7orf26
4829	MN1
4830	AL591767.1
4831	GOLGA6L4
4832	EPPK1
4833	AC006130.1
4834	PAX6
4835	CNFN
4836	AC092723.4
4837	FAM171A1
4838	COQ10B
4839	AL049869.3
4840	LRRC3
4841	KLRD1
4842	SCAI
4843	FAM13A-AS1
4844	NID1
4845	CARMIL2
4846	AC005899.6
4847	AC092131.1
4848	UST
4849	NFE2L2
4850	SFXN1
4851	AL133553.1
4852	DNAJC15
4853	AC010978.1
4854	ACTBL2
4855	AC245100.1
4856	AC123768.2
4857	AC012668.3
4858	AC109587.1
4859	KATNAL2
4860	BOD1L1
4861	FBP1
4862	OSBPL6
4863	DUSP5
4864	PRDM11
4865	PLD2
4866	CRYAB
4867	TINAGL1
4868	YWHAG
4869	FAM83H
4870	RAP1B
4871	CYBC1
4872	AC007098.1
4873	AL359258.2
4874	ZNF778
4875	RPP25
4876	ZNF584
4877	F2RL1
4878	ZBTB11-AS1
4879	MAP2K1
4880	AC053503.5
4881	PYHIN1
4882	EGLN1
4883	HSD17B7
4884	AL449223.1
4885	ASB11
4886	AC092053.6
4887	AC007244.1
4888	OR2C3
4889	NDUFAF7
4890	AL590438.1
4891	CNNM1
4892	FOXE1
4893	C1orf43
4894	AL354892.3
4895	PHGDH
4896	LINC01034
4897	HCG17
4898	SH3BGR
4899	TTC34
4900	GEMIN4
4901	AL590787.1
4902	LINC02430
4903	RASGEF1B
4904	AC005606.2
4905	AL049828.2
4906	MAGEC3
4907	LINC02757
4908	ZACN
4909	LINC00628
4910	AC239809.3
4911	AC018904.1
4912	LINC00621
4913	ZNF699
4914	ATL2
4915	AL353608.2
4916	AC104564.2
4917	KCNQ5
4918	MTOR-AS1
4919	ADRA1B
4920	EFHD1
4921	DUSP6
4922	AL445490.1
4923	CCDC90B
4924	GTF2F2
4925	GFM2
4926	HELLPAR
4927	LINC02159
4928	WNT2B
4929	AC005323.1
4930	GBP1
4931	PAN3-AS1
4932	AC114928.1
4933	AC024270.5
4934	GPR12
4935	SLC13A5
4936	LINC02086
4937	POLR2J2
4938	AC090531.1
4939	TMEM44
4940	AP001372.3
4941	AC018398.1
4942	AL049836.1
4943	LINC01819
4944	IFIT2
4945	TCF24
4946	AC073957.2
4947	ARGLU1
4948	KLK1
4949	ACSM2A
4950	AL772363.1
4951	STS
4952	LINC02694
4953	LINC02286
4954	AC009081.1
4955	KCTD6
4956	LINC02716
4957	AF038458.2
4958	SERPINA6
4959	CCNA1
4960	DVL3
4961	TRAC
4962	ZNF518A
4963	CEP76
4964	CACNA2D2
4965	AC012358.3
4966	SFRP2
4967	AC007431.2
4968	MZB1
4969	AC022509.2
4970	AL021707.9
4971	PLPPR5
4972	SALRNA3
4973	AC103681.2
4974	THAP11
4975	AC106820.5
4976	KLHL14
4977	AC012470.1
4978	AC138969.1
4979	CPNE9
4980	PSMG3
4981	WNK3
4982	ASF1B
4983	PSENEN
4984	C19orf44
4985	AL357518.1
4986	AL359317.1
4987	AC009061.2
4988	AL592295.5
4989	AC067956.1
4990	AC138150.1
4991	AL662890.1
4992	AC139491.3
4993	NSG2
4994	VPS53
4995	AP000553.3
4996	RAI2
4997	AL138694.1
4998	AC108516.1
4999	AC084809.1
5000	CLC
5001	C17orf99
5002	AC108519.1
5003	AC006213.5
5004	BX324167.2
5005	AP001972.1
5006	LPXN
5007	LINC00934
5008	LRP8
5009	TPSG1
5010	AC092653.1
5011	ZIC4
5012	SOX11
5013	AL023806.2
5014	CD3E
5015	ZBTB20
5016	IL1RN
5017	NUP210
5018	FBXO10
5019	LINC01909
5020	AC156455.1
5021	AC104335.2
5022	Z82180.1
5023	ABCA9
5024	MLC1
5025	NMNAT2
5026	MYH11
5027	DTL
5028	AC107959.3
5029	LANCL1
5030	AC078788.1
5031	ASCL2
5032	LTBP2
5033	LINC02097
5034	AC022164.1
5035	CHRNA9
5036	SMCO4
5037	AKR7A2
5038	ARHGEF7-AS1
5039	NKPD1
5040	AL035658.1
5041	AL589863.2
5042	PTPDC1
5043	EARS2
5044	WNT4
5045	TSPYL6
5046	MT-ATP8
5047	AP005019.1
5048	AC089987.2
5049	FYN
5050	AC010883.2
5051	LINC01554
5052	AC010889.1
5053	AC013701.2
5054	AL078582.2
5055	CHTOP
5056	PLAC9
5057	SYT15
5058	PM20D2
5059	AC109462.1
5060	AP003692.1
5061	DUSP28
5062	AL359881.1
5063	LINC00115
5064	AC105052.4
5065	SULF2
5066	AC022075.1
5067	AL024474.2
5068	AC110792.3
5069	USP28
5070	MAP4K3-DT
5071	AP000223.1
5072	KRTAP5-8
5073	LINC02274
5074	TRAV1-1
5075	AL136131.2
5076	PNMA1
5077	RRP7A
5078	SAG
5079	AC023389.1
5080	RAG2
5081	POF1B
5082	PTBP1
5083	KIAA2013
5084	AL357079.1
5085	PRPF40B
5086	NPIPA9
5087	AC021755.2
5088	AC007114.2
5089	LINC02269
5090	TBCA
5091	AC012103.1
5092	AL354809.1
5093	TTC22
5094	C3orf22
5095	VWA1
5096	AL591519.1
5097	B3GALT1
5098	AC093484.3
5099	SATB2-AS1
5100	AC005383.1
5101	TRAV17
5102	COMP
5103	AC004223.4
5104	SCNN1A
5105	AC127526.4
5106	AL160408.3
5107	AC010776.1
5108	NLGN1-AS1
5109	AL353135.1
5110	FES
5111	COG3
5112	PLA2G12A
5113	KLC1
5114	OR2AE1
5115	SPAG8
5116	HAND2-AS1
5117	ERC1
5118	LINC02458
5119	AC232271.1
5120	MAGI1-AS1
5121	LENG8-AS1
5122	AC104590.1
5123	VTCN1
5124	CEP83
5125	ANO3-AS1
5126	SLC51B
5127	AC092295.1
5128	ITIH2
5129	AP001007.2
5130	PCDHB9
5131	AL078604.4
5132	FUT11
5133	MAN1B1
5134	AL109614.1
5135	TSPAN31
5136	AL451042.1
5137	AC243772.2
5138	LINC01275
5139	SCAANT1
5140	COL5A3
5141	IZUMO4
5142	SSU72
5143	AL359643.2
5144	EIF5A2
5145	CLSTN3
5146	KRT19
5147	LINC01522
5148	TLCD4
5149	AC023494.1
5150	LINC02189
5151	AC024588.1
5152	AC027251.1
5153	MRPL41
5154	EIF5
5155	SERPINB10
5156	AC097375.3
5157	AF235103.3
5158	ISL2
5159	CLCN2
5160	CSMD1
5161	Z97192.1
5162	GLIPR1L1
5163	IGFBP7
5164	AL133215.3
5165	LFNG
5166	AP1M2
5167	AC093821.1
5168	GPC5-AS1
5169	CCDC9B
5170	AL354892.2
5171	ARHGAP39
5172	DDX20
5173	Z69720.1
5174	AC018643.1
5175	AC005153.1
5176	RTL1
5177	SNHG30
5178	AL132799.1
5179	AC007673.1
5180	AC010974.2
5181	AL121757.2
5182	CXCL5
5183	ZNF2
5184	HMGN3-AS1
5185	AC032011.1
5186	KMT2D
5187	DHRS4
5188	PRODH
5189	TUB-AS1
5190	AC026726.1
5191	AC134772.1
5192	THADA
5193	AC099782.2
5194	GFRA1
5195	AL442067.1
5196	CASK-AS1
5197	MCF2L2
5198	AL353704.1
5199	TPPP
5200	AC079154.1
5201	MTREX
5202	ANKRD30BL
5203	CA3-AS1
5204	SMARCC1
5205	FARP2
5206	NDUFAF5
5207	F11R
5208	CCDC9
5209	VPS28
5210	AP003119.2
5211	OR3A2
5212	AC005288.1
5213	APEX2
5214	CBWD1
5215	AC008687.4
5216	ZBED1
5217	AL023806.4
5218	SLC25A5-AS1
5219	LINC01284
5220	MTMR7
5221	AC023355.1
5222	EPHB3
5223	AL358074.1
5224	SLC41A3
5225	AC020915.2
5226	TBC1D9B
5227	UBE2C
5228	AC092053.5
5229	RIPK3
5230	LINC02224
5231	AL603840.1
5232	AL122010.1
5233	AL359643.3
5234	AC121757.2
5235	TCF7L1-IT1
5236	A2ML1-AS2
5237	AL133367.1
5238	IQCC
5239	TMEM179B
5240	TM6SF1
5241	AC100778.3
5242	MED31
5243	ZNF490
5244	AL512785.1
5245	SPG11
5246	SMARCA5-AS1
5247	AC073072.1
5248	ZC3H14
5249	SH3D21
5250	MAD1L1
5251	CAMK2B
5252	Z99289.2
5253	LINC01181
5254	NR1D1
5255	DCDC1
5256	AC138956.2
5257	AC239799.1
5258	TMLHE
5259	CCS
5260	AC079776.5
5261	LINC01877
5262	CIAO2B
5263	SWAP70
5264	EIF3B
5265	AC009948.3
5266	TAS2R50
5267	UBE2E2
5268	ZMIZ1-AS1
5269	LINC02360
5270	UNKL
5271	BTLA
5272	FAM234B
5273	AC114550.1
5274	PWP2
5275	DSC2
5276	HMCN2
5277	TPRG1-AS2
5278	ADAMTS6
5279	SDHA
5280	BARX2
5281	AP001628.2
5282	AC092691.1
5283	NOD1
5284	CHL1
5285	MST1
5286	ANP32D
5287	STOX2
5288	GLYR1
5289	GPRC5A
5290	B3GALT4
5291	AL512356.4
5292	ADGRA1
5293	ANKHD1
5294	PHKA2
5295	CBX8
5296	LINC02211
5297	TRGV8
5298	OR2AT4
5299	NKAPD1
5300	RPS6KA2-IT1
5301	OPN1SW
5302	ASMT
5303	NOP14
5304	S100A2
5305	UTP11
5306	ADAMTSL2
5307	PHYH
5308	PCDHGA3
5309	MRPL36
5310	PPP4R2
5311	LDHAL6A
5312	CYP4F26P
5313	AL357054.4
5314	TBX22
5315	GJC1
5316	AL158071.1
5317	GLRA2
5318	ANKRD28
5319	ENTPD3-AS1
5320	IKZF5
5321	ZCCHC17
5322	POTEM
5323	AC016924.1
5324	NRAP
5325	AC005495.2
5326	LINC02174
5327	POLE
5328	FP475955.1
5329	RPH3A
5330	AC136424.2
5331	CTBP1
5332	GNE
5333	WDPCP
5334	AP003174.1
5335	MISP
5336	SHPRH
5337	CLEC16A
5338	RNF151
5339	AL049649.1
5340	AC009478.1
5341	AL162391.1
5342	TRIM7
5343	CACNA1C-AS1
5344	ADIPOR2
5345	MAT2A
5346	AC144652.1
5347	FUZ
5348	OR1N1
5349	AC008938.1
5350	AC104791.1
5351	AC097512.1
5352	OCIAD2
5353	CAMKK1
5354	LINC02064
5355	ANKIB1
5356	NRARP
5357	AC069228.1
5358	AL731557.1
5359	AL136366.1
5360	CDC37L1-DT
5361	AC012417.1
5362	AL157831.3
5363	LINC01544
5364	AC027808.2
5365	DAP3
5366	AL138899.3
5367	AC007182.1
5368	LINC00618
5369	SYTL5
5370	AC011092.3
5371	AC098969.2
5372	PCDH11Y
5373	SMIM9
5374	SQSTM1
5375	BBS9
5376	RBBP5
5377	SLCO1C1
5378	URAD
5379	TCF4-AS1
5380	AL139193.2
5381	CD226
5382	BCL2L2-PABPN1
5383	AC104836.1
5384	IFT22
5385	AC006116.11
5386	UBQLNL
5387	TRIM16
5388	CDK10
5389	AL359697.1
5390	NISCH
5391	AC102945.1
5392	AL353803.4
5393	LUADT1
5394	DAAM1
5395	AC008738.5
5396	GPC5-AS2
5397	AC034102.7
5398	AC036214.4
5399	IGF1
5400	CBFA2T2
5401	ADAM11
5402	ACBD7
5403	PLSCR2
5404	AC080129.2
5405	TMEM185B
5406	AC005695.2
5407	VPS45
5408	MCCD1
5409	LINC01979
5410	SPACA6P-AS
5411	C1orf147
5412	AP003032.2
5413	LINC00244
5414	LINC01257
5415	ASB8
5416	AGBL2
5417	AMIGO3
5418	AC111170.2
5419	RRP8
5420	URM1
5421	OR2AK2
5422	XPO7
5423	SYT16
5424	UBTF
5425	SFXN5
5426	GABPB2
5427	PRADC1
5428	AC013643.2
5429	ZNF576
5430	ATP5F1A
5431	IPO9-AS1
5432	AC026471.4
5433	C11orf16
5434	COA8
5435	CDKN2D
5436	RPS27L
5437	Z97652.1
5438	CDH24
5439	GLIS2-AS1
5440	SPIC
5441	AC092803.1
5442	AC243967.2
5443	AC007655.1
5444	HNF1A-AS1
5445	MYC
5446	AL445309.1
5447	ETFRF1
5448	AC068987.1
5449	CAPRIN2
5450	STAP2
5451	AC090772.2
5452	AP000688.2
5453	AL133355.1
5454	AC024243.1
5455	JUN
5456	ARID3A
5457	KANSL1L
5458	CDT1
5459	LSG1
5460	TRAV29DV5
5461	SERPINB7
5462	SLC9A9-AS1
5463	PDCD7
5464	LINC02136
5465	CIART
5466	AL603783.1
5467	AC024060.2
5468	C10orf67
5469	BACE1-AS
5470	RPAIN
5471	SOX6
5472	AC104564.5
5473	ATP6V1F
5474	KCTD18
5475	LINC02625
5476	AL050331.2
5477	EHMT1
5478	AC003986.3
5479	AC122134.1
5480	HES1
5481	AL034374.1
5482	LINC02418
5483	MXRA8
5484	LINC00926
5485	BX649601.1
5486	AL591848.2
5487	AC090510.4
5488	AL035530.2
5489	USP43
5490	AC010973.1
5491	LINC01585
5492	CSRP3-AS1
5493	AL390856.1
5494	TSPOAP1
5495	ZNF746
5496	TOMM5
5497	GBP3
5498	PABPC3
5499	PCNT
5500	AC006063.2
5501	AC026412.3
5502	ORAI2
5503	CHMP4B
5504	ST7-OT4
5505	FRMD6-AS1
5506	MMP25-AS1
5507	AC108134.1
5508	TBC1D15
5509	IDH3B
5510	CERS2
5511	RAVER1
5512	AC069209.2
5513	AC005224.2
5514	TRIAP1
5515	AC006197.2
5516	CHST2
5517	FP671120.4
5518	TRAV35
5519	AC114546.1
5520	HUS1B
5521	AC015802.7
5522	AC019080.5
5523	AC005072.1
5524	AC116424.1
5525	AD001527.1
5526	AP000757.2
5527	ZNF837
5528	R3HCC1
5529	AP000251.1
5530	C1QTNF8
5531	SP100
5532	STXBP5-AS1
5533	PLPPR2
5534	AC145285.3
5535	PLIN4
5536	IDI1
5537	AC005901.1
5538	GYPE
5539	AC011008.1
5540	KCNE2
5541	NFE2L3
5542	MYH13
5543	NRSN2
5544	EFCAB12
5545	DDC
5546	LINC02261
5547	HDAC2-AS2
5548	CEL
5549	AL049838.1
5550	LAPTM4A
5551	STEAP2-AS1
5552	ADAM8
5553	TTC4
5554	HOXD10
5555	KCNIP3
5556	AC098484.1
5557	AC004083.1
5558	CNPY4
5559	PCDHB14
5560	AC064805.2
5561	BMPR1A
5562	ARL5A
5563	LINC01518
5564	AC004825.2
5565	MRPL40
5566	PSMA4
5567	HAX1
5568	ECRG4
5569	HECTD4
5570	AC011997.2
5571	KIR2DL3
5572	FAM155B
5573	AC002428.2
5574	GABRR2
5575	P2RY14
5576	BAG2
5577	LINC02546
5578	APOA2
5579	AP2S1
5580	PDE1A
5581	ITGA5
5582	U47924.2
5583	PSG1
5584	NUDT7
5585	AL021153.1
5586	KLF14
5587	CXCR5
5588	AC133552.5
5589	AL590062.1
5590	AC105429.1
5591	ITK
5592	SNAI1
5593	NUDT17
5594	AC025774.1
5595	WDR90
5596	SNAPC1
5597	LINC01943
5598	CPSF4L
5599	NEIL2
5600	COMTD1
5601	PTPN18
5602	TENT4A
5603	ZNF287
5604	ULK2
5605	RIPOR3
5606	SERPINI1
5607	ARMC10
5608	AC114763.2
5609	AC130371.1
5610	AC021660.4
5611	MRRF
5612	AC126768.3
5613	WEE1
5614	AL136320.1
5615	IL15
5616	DOP1A
5617	ADA
5618	AC005086.2
5619	AL031599.1
5620	AC241644.2
5621	E2F8
5622	CYTIP
5623	SLC16A8
5624	AC100814.1
5625	AL606753.2
5626	AL135999.2
5627	AC009558.1
5628	PANX3
5629	HOXC12
5630	AC127024.6
5631	AC012531.1
5632	AC090115.1
5633	IL5RA
5634	ERRFI1
5635	NDUFB9
5636	AC008474.1
5637	KANSL1
5638	AC092168.2
5639	AP003064.2
5640	HTRA3
5641	AL137847.1
5642	AP000944.7
5643	IKZF2
5644	AC122136.1
5645	AC008494.3
5646	TNS4
5647	AC091181.2
5648	AC005034.5
5649	AC113404.1
5650	KRT73-AS1
5651	ST6GALNAC5
5652	CAMK4
5653	CD164
5654	EGLN3
5655	LINC02692
5656	AP003392.1
5657	NSMF
5658	AC021321.2
5659	NKAIN3
5660	AC007192.2
5661	ACAP1
5662	BX890604.2
5663	PIANP
5664	LEPROTL1
5665	ZDHHC5
5666	OIT3
5667	LINC02223
5668	RBM5-AS1
5669	LINC01352
5670	NADK2-AS1
5671	SH3GL1
5672	ESRP2
5673	AL021707.5
5674	CNKSR1
5675	PDCD2L
5676	DNAJC9-AS1
5677	RACGAP1
5678	ARHGEF4
5679	KDM4F
5680	AL356234.3
5681	AL596442.4
5682	LINC01300
5683	AL096865.1
5684	FBXO6
5685	IFIH1
5686	MIR663AHG
5687	DPH3
5688	SMOC1
5689	FBXO48
5690	AC022079.2
5691	AL354949.1
5692	P3H4
5693	MIF-AS1
5694	RCOR3
5695	AC008083.2
5696	CIITA
5697	AC104088.3
5698	LINC01393
5699	BTN3A1
5700	COX10
5701	NAXE
5702	ZDHHC11
5703	AL135910.1
5704	EPPIN
5705	NRXN3
5706	MAP2K6
5707	ADAR
5708	AC096570.1
5709	IFIT5
5710	SMG8
5711	AL050327.1
5712	AC092436.3
5713	AC003684.1
5714	AP002026.1
5715	HOXB-AS2
5716	HAUS5
5717	KNOP1
5718	CEBPZOS
5719	CU633906.1
5720	BICRAL
5721	TEX11
5722	AP002813.1
5723	LINC01795
5724	PCDH9
5725	KIF2C
5726	AC093334.1
5727	E2F4
5728	SDHAF3
5729	LUZP2
5730	AL133467.4
5731	SAMD11
5732	CYP21A2
5733	AC113414.1
5734	RFC2
5735	CSTF1
5736	AC008655.2
5737	AP000977.1
5738	DHCR7
5739	TMEM170B
5740	ITPRID1
5741	AC126335.1
5742	ANAPC5
5743	LINC00237
5744	CD19
5745	AC011374.2
5746	HIPK1
5747	LRCH4
5748	AL133304.3
5749	DMAC2
5750	EML6
5751	TM4SF19
5752	CYB5R1
5753	GSTM1
5754	SMAD5
5755	MED14
5756	PRR14
5757	L34079.3
5758	ARVCF
5759	RAB34
5760	LINC02604
5761	THBS1
5762	LAMTOR5
5763	UNC119B
5764	SLC10A3
5765	NMNAT3
5766	ZNF549
5767	AC114730.3
5768	AC099501.1
5769	LINC02732
5770	AC107032.3
5771	NPM1
5772	PIM3
5773	JUND
5774	PHETA1
5775	ADAL
5776	SHANK1
5777	AC025442.1
5778	NUP214
5779	MYBBP1A
5780	AC104777.1
5781	NEDD4L
5782	AC008972.1
5783	SNX14
5784	LINC00229
5785	SAPCD1-AS1
5786	JPT1
5787	LINC01711
5788	ASRGL1
5789	DUSP7
5790	AC010359.2
5791	PCDHA8
5792	SLC28A2
5793	RASA2-IT1
5794	RC3H2
5795	TMPRSS11A
5796	COX18
5797	AC015688.6
5798	AC005342.2
5799	AL161457.1
5800	FGF12-AS1
5801	AF274853.1
5802	RTL9
5803	EIF3J
5804	AC069209.1
5805	RFPL4AL1
5806	AC243967.3
5807	AC010894.4
5808	FAM89B
5809	KIAA2012-AS1
5810	AL118523.1
5811	AC003984.1
5812	AC084824.3
5813	TRIM44
5814	AC131956.3
5815	AL355597.1
5816	CLSTN2
5817	OBSCN-AS1
5818	SNCA-AS1
5819	TMEM53
5820	FMC1
5821	SMARCD2
5822	AC007952.9
5823	IGKC
5824	AL034550.1
5825	DIS3L2
5826	HECW2
5827	ZFP3
5828	ZNF428
5829	AL021707.1
5830	CFAP73
5831	OR10H1
5832	AC009060.1
5833	AC009152.1
5834	BIN3
5835	RAB30-DT
5836	USP49
5837	XCR1
5838	GIGYF1
5839	TEF
5840	AC087893.2
5841	RSKR
5842	MYOT
5843	AL591770.1
5844	LINC02857
5845	CCDC71L
5846	ATCAY
5847	AC012464.3
5848	CDK12
5849	F8A1
5850	FRMPD3
5851	SLC11A2
5852	ASB5
5853	OR13C8
5854	TMEM9B-AS1
5855	SOGA1
5856	AL139287.1
5857	AC010809.3
5858	DHRSX
5859	PLA2G4A
5860	AC006504.2
5861	AL596247.1
5862	MKRN1
5863	AC104113.1
5864	AC078789.1
5865	CPNE8
5866	ZNF143
5867	AC021504.1
5868	AC100756.4
5869	FAM163B
5870	YY1
5871	LINC01915
5872	MNX1-AS2
5873	PIP5K1A
5874	NPAS1
5875	CACNA1C
5876	AL358472.3
5877	LINC01287
5878	LYSMD2
5879	NLRC3
5880	PPIH
5881	AL161668.4
5882	FOXO1
5883	EDEM3
5884	AC092617.1
5885	LINC02334
5886	POM121C
5887	AC244093.5
5888	HCG27
5889	MDC1-AS1
5890	LINC01572
5891	AREL1
5892	AL390961.2
5893	NOTCH2
5894	AL445524.1
5895	AC103810.5
5896	ZBTB20-AS3
5897	AC008496.3
5898	TMPPE
5899	AC048341.1
5900	KYAT1
5901	TSSK2
5902	AC100830.3
5903	U91328.1
5904	FOXD4L4
5905	MIR378D2HG
5906	RBBP9
5907	EPB41L4A-AS1
5908	SLC2A4RG
5909	AL354836.1
5910	CDO1
5911	CIC
5912	CLDN11
5913	AC093799.1
5914	RNASEH1
5915	ARSD-AS1
5916	LCE3A
5917	AC073569.1
5918	AC011444.1
5919	UTF1
5920	LINC01526
5921	TMEM130
5922	AC010636.1
5923	CD44-AS1
5924	LINC02303
5925	ZNF577
5926	USP24
5927	AL590235.2
5928	AC020651.2
5929	IL13RA2
5930	ZNF420
5931	AC060780.1
5932	PER2
5933	AP000769.6
5934	AC092809.4
5935	AC027584.1
5936	CCDC8
5937	GDPD4
5938	AC026523.3
5939	OR2B11
5940	AC016065.1
5941	LINC01198
5942	FBXO27
5943	AC022276.1
5944	NAA20
5945	LINC01235
5946	RALGAPB
5947	LINC01484
5948	STAMBPL1
5949	ERP27
5950	RIC8B
5951	AP005271.1
5952	AC019163.1
5953	VAMP2
5954	AC092435.2
5955	IFT52
5956	SYN1
5957	CELF4
5958	VGLL3
5959	ADCY8
5960	SZRD1
5961	AC108457.1
5962	EXOC3
5963	AC134312.3
5964	AC015961.1
5965	TET2
5966	PCAT5
5967	LINC00271
5968	ARL6IP1
5969	AC024941.1
5970	DDR1
5971	AC016590.3
5972	UQCC2
5973	CCDC151
5974	TRBV20OR9-2
5975	G6PC
5976	AC105339.3
5977	AC105275.2
5978	AC068643.1
5979	NIN
5980	UNC5CL
5981	MEIKIN
5982	HEBP2
5983	MTFMT
5984	AC130324.3
5985	DCLK1
5986	AC008125.1
5987	AL596325.2
5988	FKBP3
5989	Z97192.2
5990	IL21-AS1
5991	PELI1
5992	AL591503.1
5993	NKX6-3
5994	ATP1A3
5995	AC011995.1
5996	AC100835.2
5997	AC079380.1
5998	AC119674.1
5999	AL121574.1
6000	LIMCH1
6001	AL132822.1
6002	AL390718.1
6003	THSD4
6004	DENND10
6005	AC016229.1
6006	CXCL1
6007	CYB5B
6008	TSPOAP1-AS1
